Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 3615	 42.010514	 42.726379	 43.783556	 42.378271	     	  0.967702	  0.958005	  0.965574	  0.965731	     
 3616	 42.303517	 42.847396	 44.001468	 42.635302	     	  0.968402	  0.958365	  0.965761	  0.966289	     
 3617	 42.021207	 42.770000	 43.838076	 42.399281	     	  0.967384	  0.958292	  0.965337	  0.965528	     
 3618	 42.233839	 42.852989	 43.979562	 42.583286	     	  0.968069	  0.958494	  0.965610	  0.966063	     
 3619	 42.068083	 42.789055	 43.832230	 42.435552	     	  0.967718	  0.958473	  0.965291	  0.965772	     
 3620	 42.278215	 42.849904	 43.957096	 42.612075	     	  0.968201	  0.958417	  0.965414	  0.966106	     
 3621	 42.036643	 42.817046	 43.865211	 42.420939	     	  0.967585	  0.958473	  0.965300	  0.965686	     
 3622	 42.218949	 42.900410	 44.026165	 42.585498	     	  0.967975	  0.958698	  0.965540	  0.966023	     
 3623	 42.102996	 42.863856	 43.978577	 42.489902	     	  0.967710	  0.958661	  0.965581	  0.965847	     
 3624	 42.345972	 42.897664	 44.072837	 42.682506	     	  0.968170	  0.958575	  0.965830	  0.966181	     
 3625	 42.136566	 42.861530	 43.985212	 42.514772	     	  0.967574	  0.958693	  0.965895	  0.965814	     
 3626	 42.229371	 42.890879	 44.094877	 42.599747	     	  0.967826	  0.958650	  0.966187	  0.966024	     
 3627	 42.050743	 42.795473	 43.964825	 42.439712	     	  0.967381	  0.958404	  0.965977	  0.965651	     
 3628	 42.302672	 42.872249	 44.036690	 42.642903	     	  0.967684	  0.958136	  0.965773	  0.965774	     
 3629	 41.916485	 42.709154	 43.846629	 42.314666	     	  0.966609	  0.957769	  0.965420	  0.964937	     
 3630	 42.066895	 42.733434	 43.854818	 42.428817	     	  0.967131	  0.957648	  0.965421	  0.965266	     
 3631	 42.080183	 42.702452	 43.812358	 42.428478	     	  0.967509	  0.957503	  0.965367	  0.965484	     
 3632	 42.176603	 42.746181	 43.878191	 42.512900	     	  0.967409	  0.957271	  0.965244	  0.965358	     
 3633	 42.048846	 42.720968	 43.811264	 42.408565	     	  0.967389	  0.957601	  0.965470	  0.965438	     
 3634	 42.164978	 42.791662	 43.914914	 42.516113	     	  0.967424	  0.957835	  0.965676	  0.965535	     
 3635	 42.017342	 42.728432	 43.826958	 42.388758	     	  0.966899	  0.957857	  0.965572	  0.965171	     
 3636	 42.314617	 42.818421	 43.944260	 42.631659	     	  0.967793	  0.957991	  0.965693	  0.965810	     
 3637	 41.998554	 42.771597	 43.864922	 42.386229	     	  0.967068	  0.958058	  0.965804	  0.965356	     
 3638	 42.128646	 42.841464	 43.946971	 42.501369	     	  0.967458	  0.958274	  0.965858	  0.965661	     
 3639	 42.028175	 42.760641	 43.839669	 42.403103	     	  0.967416	  0.958041	  0.965558	  0.965544	     
 3640	 42.201515	 42.809250	 43.938412	 42.548104	     	  0.967505	  0.957827	  0.965352	  0.965533	     
 3641	 41.972427	 42.795671	 43.889441	 42.373706	     	  0.966476	  0.958456	  0.965679	  0.965007	     
 3642	 42.008434	 42.878752	 44.007051	 42.426329	     	  0.965765	  0.958596	  0.965723	  0.964563	     
 3643	 41.388183	 42.566135	 43.533719	 41.867849	     	  0.962940	  0.957592	  0.964711	  0.962344	     
 3644	 42.097090	 42.742260	 43.955661	 42.464097	     	  0.966233	  0.957997	  0.965935	  0.964810	     
 3645	 41.745803	 42.647725	 43.765906	 42.170916	     	  0.964620	  0.957757	  0.965477	  0.963619	     
 3646	 42.067707	 42.776011	 43.957082	 42.448161	     	  0.965465	  0.957893	  0.965768	  0.964254	     
 3647	 42.047758	 42.749325	 44.000616	 42.434596	     	  0.965072	  0.957597	  0.965941	  0.963971	     
 3648	 42.725691	 43.190043	 44.665254	 43.073363	     	  0.969687	  0.959712	  0.968960	  0.967903	     
 3649	 41.636238	 42.912060	 44.114824	 42.166339	     	  0.964044	  0.958669	  0.967195	  0.963674	     
 3650	 42.010935	 42.962977	 44.249842	 42.468242	     	  0.965928	  0.958231	  0.967102	  0.964841	     
 3651	 41.546698	 42.859015	 43.969956	 42.075975	     	  0.963812	  0.957838	  0.966297	  0.963231	     
 3652	 41.632007	 42.818527	 43.983565	 42.135806	     	  0.963569	  0.957272	  0.965867	  0.962902	     
 3653	 41.482464	 42.823439	 43.931017	 42.018439	     	  0.963163	  0.957949	  0.966281	  0.962814	     
 3654	 41.673621	 42.898110	 44.080886	 42.188847	     	  0.963994	  0.958390	  0.966851	  0.963536	     
 3655	 41.476725	 42.836570	 43.971967	 42.020298	     	  0.963112	  0.958590	  0.966817	  0.962976	     
 3656	 41.721658	 42.800861	 43.938132	 42.195144	     	  0.963504	  0.957625	  0.965703	  0.962890	     
 3657	 41.530960	 42.781040	 43.899960	 42.045655	     	  0.963264	  0.958050	  0.966001	  0.962851	     
 3658	 41.601759	 42.849636	 43.913979	 42.109934	     	  0.963208	  0.957945	  0.965768	  0.962758	     
 3659	 41.473048	 42.765959	 43.801229	 41.989280	     	  0.963019	  0.957763	  0.965496	  0.962556	     
 3660	 41.593346	 42.780655	 43.828441	 42.084420	     	  0.962924	  0.957131	  0.965033	  0.962310	     
 3661	 41.539991	 42.742201	 43.811159	 42.037188	     	  0.963244	  0.957432	  0.965355	  0.962627	     
 3662	 41.665694	 42.802414	 43.929763	 42.152767	     	  0.963588	  0.957585	  0.965579	  0.962919	     
 3663	 41.571325	 42.766951	 43.796001	 42.062415	     	  0.963276	  0.957450	  0.965306	  0.962644	     
 3664	 41.652301	 42.816430	 43.870904	 42.138235	     	  0.963295	  0.957371	  0.965237	  0.962631	     
 3665	 41.604101	 42.787766	 43.831186	 42.093763	     	  0.963464	  0.957540	  0.965411	  0.962801	     
 3666	 41.785727	 42.896009	 44.014789	 42.265110	     	  0.964297	  0.958193	  0.966185	  0.963594	     
 3667	 41.407085	 42.791171	 43.854840	 41.948919	     	  0.961934	  0.958202	  0.965908	  0.961974	     
 3668	 41.693408	 42.827472	 43.907709	 42.174562	     	  0.962854	  0.957662	  0.965525	  0.962434	     
 3669	 41.289404	 42.768612	 43.784387	 41.849240	     	  0.960884	  0.957753	  0.965467	  0.961126	     
 3670	 41.421807	 42.770444	 43.804673	 41.951745	     	  0.961330	  0.957186	  0.965064	  0.961261	     
 3671	 41.332309	 42.750854	 43.753683	 41.876012	     	  0.960876	  0.957590	  0.965355	  0.961075	     
 3672	 41.858269	 42.833530	 43.965952	 42.304301	     	  0.963861	  0.957788	  0.965959	  0.963199	     
 3673	 40.805507	 42.350025	 43.202230	 41.363477	     	  0.958202	  0.955977	  0.962916	  0.958617	     
 3674	 41.233627	 42.426134	 43.345139	 41.711476	     	  0.960150	  0.955565	  0.962947	  0.959852	     
 3675	 41.099026	 42.351515	 43.215047	 41.585821	     	  0.960073	  0.955383	  0.962328	  0.959667	     
 3676	 41.594257	 42.529697	 43.493396	 42.010206	     	  0.961853	  0.955940	  0.963585	  0.961156	     
 3677	 40.941256	 42.466945	 43.245700	 41.486560	     	  0.959084	  0.956204	  0.963143	  0.959280	     
 3678	 41.363436	 42.638030	 43.607308	 41.867777	     	  0.961272	  0.956602	  0.964360	  0.961008	     
 3679	 41.200732	 42.485874	 43.380937	 41.699386	     	  0.961057	  0.956106	  0.963547	  0.960647	     
 3680	 41.408261	 42.526890	 43.478899	 41.870904	     	  0.961592	  0.955341	  0.963231	  0.960823	     
 3681	 41.368505	 42.543541	 43.505257	 41.846758	     	  0.962223	  0.956006	  0.963934	  0.961472	     
 3682	 41.535473	 42.684832	 43.713880	 42.014787	     	  0.962781	  0.956512	  0.964497	  0.962022	     
 3683	 41.384399	 42.592911	 43.611854	 41.877623	     	  0.962172	  0.956271	  0.964148	  0.961518	     
 3684	 41.442826	 42.685709	 43.719009	 41.946319	     	  0.961844	  0.956033	  0.964175	  0.961264	     
 3685	 41.462099	 42.638945	 43.638478	 41.945099	     	  0.962686	  0.956037	  0.964225	  0.961834	     
 3686	 41.448933	 42.595070	 43.679933	 41.933681	     	  0.961772	  0.956070	  0.964026	  0.961197	     
 3687	 41.238207	 42.430262	 43.505569	 41.733543	     	  0.961350	  0.955509	  0.963613	  0.960754	     
 3688	 41.596629	 42.553377	 43.674694	 42.036550	     	  0.962803	  0.955655	  0.963873	  0.961790	     
 3689	 41.391075	 42.547859	 43.654177	 41.880914	     	  0.963045	  0.956547	  0.964683	  0.962235	     
 3690	 41.059905	 42.476071	 43.526008	 41.608099	     	  0.960142	  0.955925	  0.964015	  0.960085	     
 3691	 41.085138	 42.464864	 43.497000	 41.622502	     	  0.960502	  0.955945	  0.964131	  0.960347	     
 3692	 41.581472	 42.575519	 43.707449	 42.032348	     	  0.962671	  0.955787	  0.964286	  0.961793	     
 3693	 41.360200	 42.609151	 43.708334	 41.872462	     	  0.961814	  0.955924	  0.964300	  0.961247	     
 3694	 41.566920	 42.602005	 43.766092	 42.032052	     	  0.961934	  0.955515	  0.964022	  0.961212	     
 3695	 41.617470	 42.640952	 43.809194	 42.080071	     	  0.962069	  0.955715	  0.964137	  0.961355	     
 3696	 42.316025	 43.120633	 44.540152	 42.749457	     	  0.967594	  0.958628	  0.967799	  0.966134	     
 3697	 41.907718	 43.054581	 44.413449	 42.422353	     	  0.966040	  0.958790	  0.967737	  0.965114	     
 3698	 42.039162	 43.068567	 44.414346	 42.522787	     	  0.966517	  0.958882	  0.967744	  0.965449	     
 3699	 41.934634	 43.042766	 44.376494	 42.436901	     	  0.966171	  0.958891	  0.967682	  0.965210	     
 3700	 41.962323	 43.044168	 44.371121	 42.457235	     	  0.966061	  0.958740	  0.967552	  0.965089	     
 3701	 41.979014	 43.045840	 44.390500	 42.472024	     	  0.966364	  0.958953	  0.967789	  0.965367	     
 3702	 42.044237	 43.064221	 44.398849	 42.524254	     	  0.966551	  0.959024	  0.967856	  0.965514	     
 3703	 42.012769	 43.051782	 44.384513	 42.497434	     	  0.966458	  0.959021	  0.967835	  0.965448	     
 3704	 42.019341	 43.071500	 44.396591	 42.506526	     	  0.966315	  0.959041	  0.967830	  0.965355	     
 3705	 42.019561	 43.061621	 44.399464	 42.505553	     	  0.966486	  0.959118	  0.967926	  0.965498	     
 3706	 42.052840	 43.075877	 44.409998	 42.533582	     	  0.966596	  0.959217	  0.967994	  0.965599	     
 3707	 41.991952	 43.050126	 44.396248	 42.482927	     	  0.966470	  0.959133	  0.968066	  0.965513	     
 3708	 42.108104	 43.078173	 44.406886	 42.574671	     	  0.966910	  0.959287	  0.968112	  0.965840	     
 3709	 41.897514	 42.977942	 44.276331	 42.388994	     	  0.965827	  0.959105	  0.967708	  0.965020	     
 3710	 41.969955	 43.019702	 44.288010	 42.450364	     	  0.965796	  0.959032	  0.967581	  0.964966	     
 3711	 41.823648	 42.979779	 44.209195	 42.326791	     	  0.965283	  0.958834	  0.967242	  0.964535	     
 3712	 41.855642	 42.970135	 44.181676	 42.346328	     	  0.965064	  0.958506	  0.967017	  0.964296	     
 3713	 41.871092	 42.980452	 44.241575	 42.365870	     	  0.965632	  0.958835	  0.967479	  0.964807	     
 3714	 41.818844	 42.969463	 44.271329	 42.328378	     	  0.965033	  0.958843	  0.967607	  0.964430	     
 3715	 41.463881	 42.822212	 44.047616	 42.016569	     	  0.963317	  0.958304	  0.967103	  0.963112	     
 3716	 41.742700	 42.863127	 44.145150	 42.242526	     	  0.963988	  0.958351	  0.967182	  0.963581	     
 3717	 41.432437	 42.674098	 43.878297	 41.954237	     	  0.962753	  0.957694	  0.966705	  0.962569	     
 3718	 41.686049	 42.787452	 43.983325	 42.171695	     	  0.963555	  0.958042	  0.966954	  0.963203	     
 3719	 41.506766	 42.655946	 43.858489	 42.005245	     	  0.963008	  0.957599	  0.966684	  0.962719	     
 3720	 41.743422	 42.760159	 43.960291	 42.207841	     	  0.963753	  0.957584	  0.966602	  0.963200	     
 3721	 41.442309	 42.667552	 43.834213	 41.955983	     	  0.962962	  0.957711	  0.966413	  0.962662	     
 3722	 41.628386	 42.785079	 43.995587	 42.129624	     	  0.963596	  0.958116	  0.966639	  0.963190	     
 3723	 41.490104	 42.706440	 43.833961	 41.997296	     	  0.963444	  0.958000	  0.966347	  0.963020	     
 3724	 41.647191	 42.742555	 43.896702	 42.126692	     	  0.963576	  0.957681	  0.966018	  0.963001	     
 3725	 41.586351	 42.789314	 43.918958	 42.090418	     	  0.963955	  0.958392	  0.966705	  0.963486	     
 3726	 41.710817	 42.845386	 44.029588	 42.203602	     	  0.964243	  0.958435	  0.966904	  0.963719	     
 3727	 41.609602	 42.757702	 43.932372	 42.104767	     	  0.964017	  0.958202	  0.966654	  0.963487	     
 3728	 41.619074	 42.780946	 43.931425	 42.115070	     	  0.963487	  0.957889	  0.966356	  0.963032	     
 3729	 41.650568	 42.791270	 43.958408	 42.143036	     	  0.964215	  0.958315	  0.966688	  0.963644	     
 3730	 41.763026	 42.845905	 44.056415	 42.245561	     	  0.964474	  0.958362	  0.966910	  0.963861	     
 3731	 41.687787	 42.821856	 43.994518	 42.179180	     	  0.964393	  0.958333	  0.966778	  0.963780	     
 3732	 41.707104	 42.827956	 43.999014	 42.194967	     	  0.963942	  0.958086	  0.966558	  0.963402	     
 3733	 41.752203	 42.841809	 44.011941	 42.232004	     	  0.964647	  0.958337	  0.966812	  0.963956	     
 3734	 41.855773	 42.860163	 44.081398	 42.319351	     	  0.964916	  0.958365	  0.966893	  0.964154	     
 3735	 41.807244	 42.845012	 44.041113	 42.276634	     	  0.964808	  0.958365	  0.966794	  0.964065	     
 3736	 41.800739	 42.861681	 44.050636	 42.275287	     	  0.964479	  0.958306	  0.966715	  0.963823	     
 3737	 41.846643	 42.865644	 44.060120	 42.311016	     	  0.964910	  0.958406	  0.966847	  0.964149	     
 3738	 41.902379	 42.872828	 44.079210	 42.355505	     	  0.965021	  0.958452	  0.966849	  0.964231	     
 3739	 41.881029	 42.858399	 44.071838	 42.336743	     	  0.964978	  0.958365	  0.966795	  0.964179	     
 3740	 41.881901	 42.882145	 44.068189	 42.340483	     	  0.964809	  0.958375	  0.966693	  0.964050	     
 3741	 41.929839	 42.881447	 44.078320	 42.376988	     	  0.965090	  0.958449	  0.966733	  0.964257	     
 3742	 41.947549	 42.889345	 44.082222	 42.391684	     	  0.965062	  0.958385	  0.966696	  0.964222	     
 3743	 41.984747	 42.896755	 44.088326	 42.420923	     	  0.965228	  0.958401	  0.966731	  0.964341	     
 3744	 40.690038	 41.226908	 44.672414	 41.242380	     	  0.964868	  0.941437	  0.968721	  0.961605	     
 3745	 40.750374	 41.236455	 44.690413	 41.290969	     	  0.965311	  0.941633	  0.968804	  0.961947	     
 3746	 40.849714	 41.261831	 44.719061	 41.372326	     	  0.965753	  0.941733	  0.968800	  0.962257	     
 3747	 40.858340	 41.262952	 44.713883	 41.378602	     	  0.965858	  0.941860	  0.968847	  0.962357	     
 3748	 40.881707	 41.267747	 44.705103	 41.396292	     	  0.965814	  0.941720	  0.968750	  0.962288	     
 3749	 40.893159	 41.274346	 44.722938	 41.407407	     	  0.965955	  0.941885	  0.968830	  0.962422	     
 3750	 40.925936	 41.283117	 44.726362	 41.433764	     	  0.966041	  0.941894	  0.968801	  0.962477	     
 3751	 40.910963	 41.278224	 44.720866	 41.421268	     	  0.966069	  0.941916	  0.968806	  0.962500	     
 3752	 40.914710	 41.280722	 44.722259	 41.424616	     	  0.965934	  0.941866	  0.968807	  0.962401	     
 3753	 40.924857	 41.281602	 44.714286	 41.431750	     	  0.966042	  0.941927	  0.968727	  0.962470	     
 3754	 40.944743	 41.288582	 44.723798	 41.448594	     	  0.966084	  0.941941	  0.968781	  0.962510	     
 3755	 40.934179	 41.288902	 44.721863	 41.440586	     	  0.966104	  0.942008	  0.968795	  0.962537	     
 3756	 40.938455	 41.285108	 44.723084	 41.443229	     	  0.966033	  0.941905	  0.968768	  0.962468	     
 3757	 40.931302	 41.279811	 44.728007	 41.437342	     	  0.966084	  0.941944	  0.968814	  0.962515	     
 3758	 40.946441	 41.294206	 44.731814	 41.451466	     	  0.966018	  0.942045	  0.968812	  0.962488	     
 3759	 41.003165	 41.279481	 44.741442	 41.492062	     	  0.967442	  0.942027	  0.968893	  0.963448	     
 3760	 41.033936	 41.268810	 44.744069	 41.513328	     	  0.968485	  0.941885	  0.968960	  0.964131	     
 3761	 40.929371	 41.227854	 44.718829	 41.426159	     	  0.967926	  0.941755	  0.968886	  0.963724	     
 3762	 40.997736	 41.273137	 44.738843	 41.486696	     	  0.967786	  0.941830	  0.968883	  0.963643	     
 3763	 40.879732	 41.225636	 44.671615	 41.384945	     	  0.966927	  0.941720	  0.968740	  0.963028	     
 3764	 40.842929	 41.236162	 44.640669	 41.356746	     	  0.965273	  0.941371	  0.968456	  0.961819	     
 3765	 40.811143	 41.233808	 44.656817	 41.333726	     	  0.965331	  0.941501	  0.968546	  0.961895	     
 3766	 40.876110	 41.278438	 44.681409	 41.392075	     	  0.965123	  0.941643	  0.968513	  0.961775	     
 3767	 40.794059	 41.233142	 44.635794	 41.319132	     	  0.964793	  0.941465	  0.968416	  0.961509	     
 3768	 40.763769	 41.238494	 44.655877	 41.298776	     	  0.963825	  0.941296	  0.968362	  0.960826	     
 3769	 40.802888	 41.241081	 44.664982	 41.329386	     	  0.964432	  0.941458	  0.968488	  0.961279	     
 3770	 40.853839	 41.274152	 44.682635	 41.374709	     	  0.964466	  0.941654	  0.968511	  0.961338	     
 3771	 40.811132	 41.265228	 44.667554	 41.339892	     	  0.964317	  0.941645	  0.968482	  0.961232	     
 3772	 40.787169	 41.262925	 44.669542	 41.321601	     	  0.963860	  0.941559	  0.968415	  0.960903	     
 3773	 40.811200	 41.250767	 44.671997	 41.337832	     	  0.964187	  0.941573	  0.968416	  0.961123	     
 3774	 40.843583	 41.266625	 44.671912	 41.364882	     	  0.964286	  0.941707	  0.968381	  0.961205	     
 3775	 40.822188	 41.254945	 44.670901	 41.346726	     	  0.964240	  0.941638	  0.968389	  0.961165	     
 3776	 40.818140	 41.256904	 44.665916	 41.343627	     	  0.964127	  0.941650	  0.968368	  0.961088	     
 3777	 40.837012	 41.254040	 44.668004	 41.357492	     	  0.964295	  0.941712	  0.968377	  0.961212	     
 3778	 40.857110	 41.267312	 44.685107	 41.376191	     	  0.964384	  0.941724	  0.968468	  0.961288	     
 3779	 40.843439	 41.261878	 44.676062	 41.364287	     	  0.964372	  0.941744	  0.968431	  0.961277	     
 3780	 40.842989	 41.261804	 44.675764	 41.363913	     	  0.964318	  0.941720	  0.968389	  0.961230	     
 3781	 40.840348	 41.259816	 44.686668	 41.362435	     	  0.964352	  0.941715	  0.968489	  0.961269	     
 3782	 40.867144	 41.270255	 44.685141	 41.384234	     	  0.964467	  0.941729	  0.968475	  0.961345	     
 3783	 40.856879	 41.264685	 44.683453	 41.375441	     	  0.964489	  0.941739	  0.968435	  0.961355	     
 3784	 40.859259	 41.261343	 44.677194	 41.376169	     	  0.964426	  0.941697	  0.968415	  0.961303	     
 3785	 40.870942	 41.264010	 44.674990	 41.385225	     	  0.964549	  0.941741	  0.968374	  0.961385	     
 3786	 40.885249	 41.268504	 44.684553	 41.397477	     	  0.964618	  0.941779	  0.968431	  0.961447	     
 3787	 40.879141	 41.267537	 44.680403	 41.392405	     	  0.964612	  0.941798	  0.968432	  0.961446	     
 3788	 40.880414	 41.264239	 44.682806	 41.392981	     	  0.964600	  0.941729	  0.968446	  0.961429	     
 3789	 40.885470	 41.265546	 44.672193	 41.396167	     	  0.964680	  0.941771	  0.968380	  0.961478	     
 3790	 40.891820	 41.266074	 44.676292	 41.401340	     	  0.964679	  0.941751	  0.968406	  0.961479	     
 3791	 40.899868	 41.265170	 44.680855	 41.407574	     	  0.964793	  0.941742	  0.968428	  0.961557	     
 3792	 40.700888	 41.198226	 44.664846	 41.245200	     	  0.965282	  0.941465	  0.968616	  0.961869	     
 3793	 40.940628	 41.245817	 44.701122	 41.436315	     	  0.966698	  0.941995	  0.968703	  0.962915	     
 3794	 41.153163	 41.307406	 44.742185	 41.608545	     	  0.967600	  0.942310	  0.968638	  0.963558	     
 3795	 41.150449	 41.286944	 44.688391	 41.598498	     	  0.967737	  0.942249	  0.968395	  0.963598	     
 3796	 41.205986	 41.300466	 44.722156	 41.644699	     	  0.967874	  0.942194	  0.968522	  0.963702	     
 3797	 41.175528	 41.286745	 44.753283	 41.622280	     	  0.968786	  0.942358	  0.968877	  0.964397	     
 3798	 41.145260	 41.290938	 44.729126	 41.598692	     	  0.967881	  0.942233	  0.968661	  0.963736	     
 3799	 41.036702	 41.249515	 44.678769	 41.506771	     	  0.967626	  0.941947	  0.968430	  0.963480	     
 3800	 41.093333	 41.283293	 44.673791	 41.554378	     	  0.967449	  0.941896	  0.968367	  0.963343	     
 3801	 41.030599	 41.240025	 44.658952	 41.498966	     	  0.967248	  0.941688	  0.968349	  0.963172	     
 3802	 41.131880	 41.291711	 44.698565	 41.586445	     	  0.967308	  0.941889	  0.968482	  0.963267	     
 3803	 41.036915	 41.236039	 44.645904	 41.501896	     	  0.966923	  0.941759	  0.968378	  0.962972	     
 3804	 41.038968	 41.257670	 44.661326	 41.508492	     	  0.966435	  0.941627	  0.968304	  0.962612	     
 3805	 41.055278	 41.246806	 44.662674	 41.518784	     	  0.967011	  0.941838	  0.968363	  0.963041	     
 3806	 41.136945	 41.287291	 44.684084	 41.588223	     	  0.967248	  0.941974	  0.968352	  0.963219	     
 3807	 41.044959	 41.226508	 44.634454	 41.505244	     	  0.967018	  0.941776	  0.968219	  0.963011	     
 3808	 41.036883	 41.257593	 44.655936	 41.506494	     	  0.966377	  0.941648	  0.968226	  0.962564	     
 3809	 41.080227	 41.246165	 44.651873	 41.536284	     	  0.967244	  0.941850	  0.968357	  0.963197	     
 3810	 41.136318	 41.281999	 44.680846	 41.586549	     	  0.967097	  0.941942	  0.968291	  0.963103	     
 3811	 41.072482	 41.234991	 44.652474	 41.528606	     	  0.966928	  0.941688	  0.968229	  0.962938	     
 3812	 41.025801	 41.255053	 44.647814	 41.497158	     	  0.966161	  0.941573	  0.968102	  0.962387	     
 3813	 41.081294	 41.244103	 44.656538	 41.537086	     	  0.966882	  0.941688	  0.968246	  0.962910	     
 3814	 41.101541	 41.262832	 44.661326	 41.555804	     	  0.966633	  0.941646	  0.968201	  0.962730	     
 3815	 41.052057	 41.241980	 44.637598	 41.513508	     	  0.966550	  0.941577	  0.968138	  0.962653	     
 3816	 41.024829	 41.244072	 44.632297	 41.493246	     	  0.966171	  0.941393	  0.968050	  0.962354	     
 3817	 41.072495	 41.245115	 44.638189	 41.529258	     	  0.966914	  0.941508	  0.968120	  0.962881	     
 3818	 41.135891	 41.265868	 44.645414	 41.580440	     	  0.967399	  0.941547	  0.968069	  0.963202	     
 3819	 41.090620	 41.238413	 44.627591	 41.540610	     	  0.967386	  0.941450	  0.968055	  0.963175	     
 3820	 41.063397	 41.247200	 44.635103	 41.522637	     	  0.966689	  0.941418	  0.968008	  0.962697	     
 3821	 41.091805	 41.246080	 44.635035	 41.543465	     	  0.967313	  0.941529	  0.968085	  0.963145	     
 3822	 41.149863	 41.273472	 44.670281	 41.594166	     	  0.967793	  0.941755	  0.968320	  0.963541	     
 3823	 40.991557	 41.209708	 44.648490	 41.463762	     	  0.966851	  0.941364	  0.968221	  0.962831	     
 3824	 41.128779	 41.246069	 44.671725	 41.573792	     	  0.968011	  0.941492	  0.968291	  0.963638	     
 3825	 40.975534	 41.165241	 44.619749	 41.441680	     	  0.967902	  0.941395	  0.968266	  0.963545	     
 3826	 40.911995	 41.129903	 44.604767	 41.387014	     	  0.967051	  0.941048	  0.968097	  0.962892	     
 3827	 40.819978	 41.080152	 44.604900	 41.309704	     	  0.966085	  0.941218	  0.968187	  0.962291	     
 3828	 41.004906	 41.171512	 44.613412	 41.464069	     	  0.966667	  0.941511	  0.968011	  0.962698	     
 3829	 40.881660	 41.129579	 44.596856	 41.363751	     	  0.965941	  0.941448	  0.967899	  0.962185	     
 3830	 41.027719	 41.210919	 44.624210	 41.488864	     	  0.966292	  0.941585	  0.967841	  0.962432	     
 3831	 40.966413	 41.156262	 44.598201	 41.431587	     	  0.966138	  0.941486	  0.967790	  0.962305	     
 3832	 40.911967	 41.184420	 44.578091	 41.394454	     	  0.964955	  0.941314	  0.967605	  0.961456	     
 3833	 40.966434	 41.173966	 44.599321	 41.434831	     	  0.965599	  0.941413	  0.967748	  0.961926	     
 3834	 41.037313	 41.236112	 44.607169	 41.499061	     	  0.965993	  0.941598	  0.967742	  0.962218	     
 3835	 40.963895	 41.194114	 44.601479	 41.436676	     	  0.965731	  0.941528	  0.967743	  0.962033	     
 3836	 41.088756	 41.229689	 44.634816	 41.538263	     	  0.966831	  0.941560	  0.967921	  0.962801	     
 3837	 41.058406	 41.198990	 44.666756	 41.512906	     	  0.967936	  0.941724	  0.968191	  0.963610	     
 3838	 41.164718	 41.242606	 44.689577	 41.601145	     	  0.968088	  0.941712	  0.968340	  0.963734	     
 3839	 41.171546	 41.213279	 44.683351	 41.600338	     	  0.968728	  0.941466	  0.968267	  0.964107	     
 3840	 41.805251	 41.946922	 45.244904	 42.246098	     	  0.975435	  0.948813	  0.970256	  0.970135	     
 3841	 41.514567	 41.825448	 45.195979	 42.004976	     	  0.973144	  0.948171	  0.969868	  0.968436	     
 3842	 41.602077	 41.883503	 45.208397	 42.081312	     	  0.971906	  0.948239	  0.969717	  0.967596	     
 3843	 41.549401	 41.821808	 45.172251	 42.028400	     	  0.972024	  0.948013	  0.969688	  0.967633	     
 3844	 41.650152	 41.820966	 45.139404	 42.100316	     	  0.972565	  0.947618	  0.969546	  0.967904	     
 3845	 41.572393	 41.825739	 45.138770	 42.043466	     	  0.971961	  0.947912	  0.969559	  0.967553	     
 3846	 41.653727	 41.879600	 45.159061	 42.114959	     	  0.971295	  0.947945	  0.969543	  0.967111	     
 3847	 41.494876	 41.845079	 45.108889	 41.986655	     	  0.969516	  0.947856	  0.969385	  0.965884	     
 3848	 41.478952	 41.812131	 45.063334	 41.965382	     	  0.969025	  0.947392	  0.969193	  0.965447	     
 3849	 41.539977	 41.830553	 45.086276	 42.015905	     	  0.969627	  0.947759	  0.969302	  0.965928	     
 3850	 41.612800	 41.865115	 45.124766	 42.079221	     	  0.969669	  0.947870	  0.969437	  0.965997	     
 3851	 41.547997	 41.846724	 45.103356	 42.026085	     	  0.969199	  0.947853	  0.969374	  0.965670	     
 3852	 41.530501	 41.852759	 45.111738	 42.014787	     	  0.968809	  0.947752	  0.969383	  0.965395	     
 3853	 41.566263	 41.858483	 45.117536	 42.042885	     	  0.969250	  0.947947	  0.969446	  0.965732	     
 3854	 41.629145	 41.877795	 45.147818	 42.095478	     	  0.969487	  0.948036	  0.969512	  0.965916	     
 3855	 41.575379	 41.873393	 45.125266	 42.052894	     	  0.969341	  0.948041	  0.969398	  0.965801	     
 3856	 41.558836	 41.868153	 45.133473	 42.040341	     	  0.968929	  0.947933	  0.969428	  0.965513	     
 3857	 41.502309	 41.843111	 45.124436	 41.993125	     	  0.968791	  0.947817	  0.969402	  0.965397	     
 3858	 41.492829	 41.829294	 45.118902	 41.983217	     	  0.968534	  0.947744	  0.969345	  0.965204	     
 3859	 41.428674	 41.820380	 45.104577	 41.932573	     	  0.968182	  0.947730	  0.969302	  0.964960	     
 3860	 38.242081	 39.636756	 41.361840	 38.852816	     	  0.930888	  0.929605	  0.950503	  0.933944	     
 3861	 40.808860	 41.376987	 42.773150	 41.176062	     	  0.955494	  0.945700	  0.958501	  0.954363	     
 3862	 41.170179	 41.540585	 43.000247	 41.489724	     	  0.957038	  0.946454	  0.959290	  0.955649	     
