Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 4549	 45.376393	 45.657273	 47.822193	 45.748932	     	  0.982685	  0.973705	  0.980231	  0.980779	     
 4550	 45.472385	 45.669213	 47.838499	 45.822221	     	  0.982902	  0.973664	  0.980247	  0.980920	     
 4551	 45.469397	 45.685670	 47.836561	 45.822694	     	  0.982991	  0.973824	  0.980256	  0.981008	     
 4552	 45.584476	 45.715583	 47.858936	 45.913227	     	  0.983131	  0.973767	  0.980207	  0.981083	     
 4553	 45.576610	 45.739221	 47.870034	 45.912857	     	  0.983314	  0.973987	  0.980289	  0.981255	     
 4554	 45.646039	 45.745638	 47.882869	 45.965260	     	  0.983458	  0.973984	  0.980338	  0.981359	     
 4555	 45.620040	 45.741667	 47.873231	 45.944867	     	  0.983464	  0.973970	  0.980280	  0.981351	     
 4556	 45.723516	 45.758271	 47.896653	 46.024445	     	  0.983529	  0.973942	  0.980307	  0.981394	     
 4557	 45.748643	 45.778830	 47.907132	 46.047174	     	  0.983683	  0.974091	  0.980334	  0.981526	     
 4558	 45.808521	 45.797768	 47.922377	 46.094905	     	  0.983699	  0.974120	  0.980337	  0.981542	     
 4559	 45.874385	 45.825206	 47.940489	 46.148643	     	  0.983844	  0.974244	  0.980348	  0.981661	     
 4560	 47.178785	 47.701004	 49.067112	 47.529831	     	  0.987183	  0.982486	  0.983893	  0.985852	     
 4561	 46.974370	 47.638102	 49.045116	 47.368839	     	  0.986852	  0.982420	  0.984030	  0.985643	     
 4562	 47.031454	 47.702967	 49.122606	 47.429449	     	  0.986892	  0.982446	  0.984032	  0.985674	     
 4563	 47.008568	 47.692799	 49.121067	 47.410956	     	  0.986884	  0.982449	  0.984016	  0.985667	     
 4564	 47.108304	 47.771697	 49.232731	 47.508769	     	  0.986987	  0.982378	  0.983933	  0.985710	     
 4565	 47.048309	 47.768626	 49.240974	 47.465264	     	  0.986952	  0.982425	  0.984010	  0.985708	     
 4566	 47.047563	 47.766598	 49.229986	 47.463183	     	  0.986955	  0.982439	  0.983986	  0.985708	     
 4567	 47.034243	 47.766320	 49.233071	 47.453706	     	  0.986922	  0.982425	  0.983985	  0.985683	     
 4568	 47.075739	 47.760224	 49.237349	 47.483660	     	  0.986930	  0.982389	  0.983974	  0.985680	     
 4569	 47.020233	 47.767742	 49.220043	 47.442194	     	  0.986970	  0.982483	  0.983977	  0.985723	     
 4570	 47.027801	 47.759220	 49.221957	 47.446644	     	  0.986952	  0.982439	  0.983971	  0.985703	     
 4571	 46.999330	 47.755069	 49.210969	 47.423871	     	  0.986913	  0.982450	  0.983949	  0.985675	     
 4572	 47.049602	 47.752338	 49.234383	 47.462946	     	  0.986886	  0.982423	  0.984001	  0.985662	     
 4573	 47.004687	 47.751475	 49.219777	 47.428225	     	  0.986876	  0.982471	  0.983992	  0.985661	     
 4574	 47.011633	 47.744071	 49.215008	 47.431655	     	  0.986887	  0.982416	  0.983973	  0.985656	     
 4575	 47.004578	 47.737627	 49.213944	 47.425356	     	  0.986861	  0.982404	  0.983990	  0.985640	     
 4576	 47.043052	 47.749661	 49.218445	 47.455959	     	  0.986845	  0.982419	  0.983982	  0.985630	     
 4577	 46.998081	 47.748349	 49.217622	 47.422649	     	  0.986840	  0.982459	  0.983995	  0.985635	     
 4578	 47.017264	 47.750318	 49.215686	 47.436833	     	  0.986912	  0.982454	  0.983995	  0.985683	     
 4579	 47.010286	 47.741795	 49.216750	 47.430505	     	  0.986933	  0.982430	  0.984000	  0.985694	     
 4580	 47.060059	 47.751112	 49.221812	 47.469022	     	  0.986913	  0.982435	  0.984009	  0.985683	     
 4581	 47.020583	 47.734477	 49.216581	 47.436908	     	  0.986925	  0.982406	  0.984003	  0.985685	     
 4582	 47.009019	 47.734047	 49.218421	 47.428556	     	  0.986883	  0.982410	  0.984017	  0.985659	     
 4583	 46.944091	 47.739573	 49.202807	 47.379927	     	  0.986785	  0.982418	  0.983976	  0.985589	     
 4584	 47.068943	 47.747314	 49.219099	 47.474632	     	  0.986912	  0.982427	  0.984017	  0.985682	     
 4585	 46.909801	 47.726398	 49.177259	 47.349827	     	  0.986805	  0.982394	  0.983959	  0.985595	     
 4586	 46.907183	 47.710182	 49.195936	 47.347453	     	  0.986665	  0.982354	  0.984008	  0.985504	     
 4587	 46.789486	 47.702062	 49.178051	 47.257177	     	  0.986536	  0.982369	  0.983942	  0.985409	     
 4588	 47.057894	 47.737954	 49.221352	 47.465328	     	  0.986952	  0.982438	  0.984030	  0.985712	     
 4589	 46.791362	 47.658647	 49.138956	 47.247809	     	  0.986470	  0.982351	  0.983900	  0.985355	     
 4590	 46.841304	 47.663485	 49.160908	 47.287860	     	  0.986503	  0.982340	  0.983960	  0.985385	     
 4591	 46.708637	 47.628033	 49.125591	 47.180385	     	  0.986267	  0.982289	  0.983912	  0.985212	     
 4592	 46.913766	 47.700730	 49.185831	 47.349754	     	  0.986448	  0.982317	  0.983928	  0.985340	     
 4593	 46.764726	 47.643220	 49.151909	 47.227124	     	  0.986467	  0.982265	  0.983942	  0.985345	     
 4594	 46.792671	 47.662740	 49.163155	 47.252003	     	  0.986359	  0.982286	  0.983929	  0.985275	     
 4595	 46.753576	 47.659526	 49.154413	 47.221581	     	  0.986345	  0.982267	  0.983928	  0.985262	     
 4596	 46.852184	 47.690738	 49.165140	 47.300518	     	  0.986077	  0.982270	  0.983910	  0.985081	     
 4597	 46.804860	 47.665483	 49.156275	 47.260708	     	  0.986240	  0.982241	  0.983918	  0.985186	     
 4598	 46.859974	 47.670583	 49.153936	 47.301976	     	  0.986328	  0.982213	  0.983911	  0.985239	     
 4599	 46.809279	 47.675044	 49.151885	 47.264958	     	  0.986225	  0.982258	  0.983939	  0.985183	     
 4600	 46.858367	 47.678287	 49.174909	 47.304246	     	  0.986021	  0.982225	  0.983943	  0.985042	     
 4601	 46.815600	 47.677896	 49.166431	 47.271639	     	  0.986175	  0.982238	  0.983977	  0.985152	     
 4602	 46.857397	 47.680496	 49.167867	 47.303103	     	  0.986233	  0.982256	  0.983953	  0.985190	     
 4603	 46.818995	 47.675163	 49.155368	 47.272544	     	  0.986150	  0.982240	  0.983920	  0.985126	     
 4604	 46.867640	 47.668634	 49.158113	 47.307790	     	  0.986001	  0.982194	  0.983866	  0.985011	     
 4605	 46.875959	 47.669583	 49.163705	 47.314681	     	  0.986078	  0.982216	  0.983917	  0.985074	     
 4606	 46.901449	 47.675469	 49.177187	 47.335845	     	  0.986058	  0.982228	  0.983933	  0.985065	     
 4607	 46.921107	 47.669379	 49.172153	 47.348828	     	  0.986097	  0.982206	  0.983925	  0.985087	     
 4608	 47.879991	 48.254350	 49.514858	 48.176747	     	  0.988641	  0.984350	  0.985271	  0.987364	     
 4609	 47.982707	 48.290280	 49.616256	 48.268297	     	  0.988842	  0.984164	  0.985177	  0.987451	     
 4610	 47.530809	 48.241492	 49.550756	 47.926805	     	  0.987979	  0.984113	  0.985162	  0.986865	     
 4611	 47.371233	 48.205828	 49.511127	 47.799854	     	  0.987584	  0.984073	  0.985104	  0.986586	     
 4612	 47.286383	 48.529694	 48.423050	 47.647898	     	  0.983372	  0.986628	  0.987140	  0.984543	     
 4613	 46.154705	 48.707967	 48.402253	 46.816893	     	  0.979881	  0.987717	  0.987656	  0.982483	     
 4614	 46.600075	 48.904513	 48.557575	 47.200389	     	  0.980597	  0.987005	  0.986755	  0.982691	     
 4615	 45.651670	 48.508771	 48.223354	 46.382171	     	  0.978089	  0.987004	  0.986928	  0.981048	     
 4616	 47.921829	 49.452519	 49.281911	 48.352076	     	  0.983374	  0.987877	  0.988045	  0.984903	     
 4617	 45.583132	 47.768695	 47.300365	 46.139974	     	  0.975343	  0.984786	  0.984024	  0.978364	     
 4618	 46.236934	 47.894047	 47.633107	 46.688186	     	  0.977544	  0.984267	  0.983995	  0.979739	     
 4619	 45.050116	 47.388517	 46.990297	 45.652122	     	  0.974286	  0.984398	  0.983884	  0.977571	     
 4620	 47.284455	 48.529322	 48.309996	 47.630516	     	  0.982036	  0.986578	  0.986317	  0.983506	     
 4621	 45.278848	 47.657666	 47.360959	 45.902505	     	  0.975032	  0.985471	  0.984646	  0.978374	     
 4622	 45.819772	 47.888249	 47.547674	 46.364397	     	  0.976809	  0.984867	  0.984209	  0.979385	     
 4623	 44.840890	 47.074637	 46.595606	 45.407995	     	  0.975128	  0.983613	  0.982758	  0.977814	     
 4624	 46.752787	 48.162853	 47.852938	 47.131479	     	  0.980580	  0.984740	  0.984259	  0.981886	     
 4625	 44.996214	 47.344571	 46.945303	 45.600422	     	  0.974522	  0.983667	  0.982689	  0.977408	     
 4626	 45.385807	 47.634754	 47.224234	 45.965165	     	  0.975809	  0.983844	  0.982859	  0.978323	     
 4627	 44.674265	 47.051406	 46.697809	 45.290717	     	  0.974135	  0.983299	  0.981904	  0.976957	     
 4628	 46.424364	 48.082144	 47.682773	 46.856974	     	  0.979330	  0.983964	  0.982946	  0.980705	     
 4629	 44.981176	 47.446320	 46.946925	 45.600296	     	  0.975439	  0.983628	  0.982393	  0.977962	     
 4630	 45.556130	 47.921335	 47.467722	 46.157609	     	  0.977716	  0.983860	  0.983132	  0.979643	     
 4631	 45.207964	 47.713656	 47.274303	 45.843667	     	  0.978251	  0.984140	  0.983412	  0.980093	     
 4632	 46.399558	 48.195580	 47.838604	 46.873852	     	  0.980304	  0.984084	  0.983637	  0.981490	     
 4633	 45.055358	 47.551598	 47.139563	 45.692173	     	  0.977868	  0.983952	  0.983318	  0.979791	     
 4634	 45.544967	 47.751855	 47.461530	 46.129189	     	  0.978017	  0.983513	  0.983213	  0.979799	     
 4635	 44.601585	 47.047144	 46.738684	 45.239142	     	  0.975846	  0.982814	  0.982244	  0.978074	     
 4636	 45.162032	 47.372436	 47.161251	 45.756710	     	  0.976159	  0.982274	  0.982117	  0.978171	     
 4637	 44.271726	 46.623226	 46.492029	 44.908557	     	  0.974774	  0.981700	  0.981782	  0.977096	     
 4638	 44.579177	 46.991370	 46.892259	 45.233436	     	  0.974840	  0.982142	  0.982277	  0.977297	     
 4639	 44.356380	 46.750300	 46.575598	 44.997828	     	  0.974784	  0.982200	  0.982010	  0.977224	     
 4640	 45.130111	 47.471786	 47.271750	 45.756661	     	  0.975602	  0.982544	  0.982424	  0.977896	     
 4641	 44.542065	 46.905331	 46.602958	 45.161457	     	  0.975349	  0.982371	  0.981864	  0.977605	     
 4642	 44.785889	 47.136323	 46.828779	 45.401691	     	  0.975007	  0.982078	  0.981487	  0.977266	     
 4643	 44.654628	 46.846300	 46.508630	 45.229385	     	  0.975702	  0.982009	  0.981274	  0.977682	     
 4644	 45.135889	 47.132038	 46.878985	 45.673885	     	  0.975890	  0.981441	  0.981033	  0.977673	     
 4645	 44.726145	 46.822484	 46.545935	 45.285594	     	  0.976415	  0.982073	  0.981494	  0.978205	     
 4646	 44.943040	 47.213981	 46.883028	 45.537432	     	  0.976460	  0.982604	  0.981868	  0.978386	     
 4647	 44.695961	 46.835222	 46.550636	 45.264749	     	  0.976250	  0.982088	  0.981411	  0.978083	     
 4648	 45.100681	 47.280730	 47.055583	 45.686497	     	  0.976129	  0.982367	  0.981776	  0.978110	     
 4649	 44.826038	 46.899152	 46.577984	 45.374252	     	  0.976793	  0.982281	  0.981503	  0.978493	     
 4650	 45.111063	 47.315555	 47.039059	 45.696411	     	  0.977161	  0.982885	  0.982295	  0.978971	     
 4651	 44.914238	 46.910338	 46.599724	 45.444911	     	  0.977035	  0.982400	  0.981650	  0.978698	     
 4652	 45.279190	 47.516226	 47.272585	 45.876217	     	  0.976758	  0.983009	  0.982473	  0.978752	     
 4653	 44.906666	 47.041875	 46.720650	 45.469919	     	  0.976968	  0.982614	  0.981929	  0.978736	     
 4654	 45.423025	 47.589157	 47.332791	 46.001719	     	  0.977237	  0.983331	  0.982883	  0.979193	     
 4655	 45.576406	 47.612381	 47.373465	 46.125913	     	  0.977893	  0.983388	  0.982992	  0.979658	     
 4656	 47.818477	 49.014212	 48.787551	 48.149767	     	  0.985752	  0.987109	  0.986935	  0.986176	     
 4657	 46.059356	 47.767516	 47.563161	 46.531319	     	  0.982371	  0.985885	  0.985570	  0.983490	     
 4658	 46.204040	 48.105412	 47.932486	 46.728788	     	  0.982218	  0.986082	  0.985745	  0.983450	     
 4659	 45.557078	 47.493038	 47.265784	 46.083509	     	  0.980793	  0.985159	  0.984438	  0.982128	     
 4660	 46.305351	 48.217947	 47.894029	 46.813549	     	  0.981523	  0.985543	  0.984907	  0.982757	     
 4661	 45.144324	 47.213783	 46.933684	 45.696816	     	  0.979513	  0.984475	  0.983622	  0.981025	     
 4662	 45.446968	 47.701755	 47.383023	 46.039047	     	  0.979622	  0.984876	  0.984116	  0.981246	     
 4663	 44.954123	 47.086448	 46.727385	 45.511932	     	  0.978689	  0.983847	  0.982913	  0.980252	     
 4664	 45.610244	 48.046059	 47.678032	 46.238494	     	  0.979204	  0.985001	  0.984401	  0.981036	     
 4665	 45.013906	 47.206631	 46.791452	 45.579218	     	  0.978576	  0.983933	  0.983178	  0.980236	     
 4666	 45.394048	 47.651045	 47.291841	 45.981679	     	  0.979087	  0.984362	  0.983732	  0.980741	     
 4667	 45.065020	 47.227448	 46.788781	 45.620038	     	  0.978779	  0.983823	  0.983041	  0.980330	     
 4668	 45.513189	 47.860973	 47.462014	 46.117301	     	  0.978740	  0.984335	  0.983756	  0.980508	     
 4669	 45.533115	 47.627563	 47.256234	 46.080172	     	  0.979696	  0.984290	  0.983719	  0.981132	     
 4670	 45.586026	 47.821017	 47.512285	 46.174651	     	  0.979156	  0.984198	  0.983817	  0.980773	     
 4671	 44.831105	 47.225673	 46.896115	 45.454470	     	  0.977306	  0.983202	  0.982800	  0.979204	     
 4672	 46.060186	 47.846577	 49.110779	 46.716760	     	  0.975267	  0.986056	  0.986764	  0.978981	     
 4673	 46.631653	 48.306560	 49.843522	 47.288921	     	  0.978470	  0.988080	  0.989223	  0.981864	     
 4674	 46.985169	 48.864579	 50.191954	 47.668382	     	  0.978959	  0.988548	  0.989396	  0.982297	     
 4675	 46.620772	 48.360955	 49.989565	 47.300907	     	  0.978954	  0.988265	  0.989446	  0.982255	     
 4676	 46.942535	 48.966196	 50.236478	 47.651824	     	  0.978519	  0.988150	  0.988879	  0.981851	     
 4677	 46.925582	 48.509224	 50.104788	 47.567681	     	  0.979950	  0.988373	  0.989576	  0.982958	     
 4678	 47.234822	 49.013773	 50.395688	 47.900906	     	  0.979911	  0.988700	  0.989629	  0.982995	     
 4679	 46.807496	 48.452099	 50.102206	 47.468351	     	  0.980069	  0.988311	  0.989603	  0.983032	     
 4680	 47.075883	 49.190664	 50.462468	 47.804745	     	  0.978751	  0.988395	  0.989206	  0.982101	     
 4681	 46.986313	 48.597918	 50.176228	 47.633149	     	  0.979979	  0.988367	  0.989710	  0.982999	     
 4682	 47.213203	 49.052591	 50.469407	 47.895909	     	  0.979451	  0.988536	  0.989598	  0.982656	     
 4683	 46.820312	 48.509615	 50.090824	 47.484872	     	  0.979692	  0.988292	  0.989600	  0.982776	     
 4684	 47.103816	 49.320064	 50.534879	 47.848856	     	  0.978533	  0.988556	  0.989279	  0.981995	     
 4685	 47.055219	 48.659902	 50.353157	 47.711040	     	  0.980328	  0.988480	  0.989866	  0.983277	     
 4686	 47.384761	 49.113828	 50.476000	 48.037807	     	  0.980257	  0.988666	  0.989657	  0.983225	     
 4687	 46.923729	 48.401972	 49.984132	 47.540395	     	  0.980800	  0.988151	  0.989526	  0.983480	     
 4688	 47.271692	 49.212879	 50.388169	 47.954161	     	  0.978960	  0.988238	  0.988856	  0.982156	     
 4689	 46.160979	 48.450801	 49.840308	 46.936458	     	  0.974715	  0.987864	  0.988818	  0.979257	     
 4690	 47.449827	 48.997380	 50.283937	 48.053854	     	  0.980392	  0.988275	  0.989117	  0.983160	     
 4691	 46.954847	 48.211413	 49.677777	 47.507582	     	  0.981253	  0.987720	  0.989188	  0.983654	     
 4692	 47.629725	 49.366515	 50.557397	 48.267954	     	  0.980979	  0.988229	  0.989570	  0.983619	     
 4693	 46.822303	 48.786784	 50.106481	 47.523364	     	  0.979069	  0.988066	  0.989408	  0.982291	     
 4694	 46.829959	 49.135249	 50.193985	 47.579403	     	  0.976434	  0.987947	  0.988808	  0.980415	     
 4695	 46.335118	 48.745198	 49.990230	 47.122488	     	  0.975844	  0.988012	  0.989090	  0.980080	     
 4696	 46.518655	 49.234018	 50.136949	 47.336764	     	  0.974308	  0.987614	  0.988299	  0.978858	     
 4697	 42.571026	 44.853721	 44.493852	 43.164646	     	  0.964043	  0.976126	  0.974106	  0.967734	     
 4698	 45.917137	 47.062682	 46.470485	 46.179303	     	  0.978135	  0.982197	  0.980244	  0.979164	     
 4699	 43.959584	 45.788778	 45.234423	 44.415644	     	  0.972381	  0.980025	  0.978191	  0.974624	     
 4700	 46.612243	 47.710421	 47.020978	 46.845113	     	  0.980624	  0.983982	  0.981976	  0.981409	     
 4701	 45.278174	 46.855889	 46.134759	 45.643139	     	  0.972253	  0.984782	  0.981429	  0.975871	     
 4702	 47.043812	 49.027654	 48.487479	 47.541383	     	  0.976790	  0.986583	  0.984950	  0.979782	     
 4703	 47.318017	 49.074016	 48.628229	 47.769973	     	  0.977787	  0.985924	  0.984956	  0.980338	     
 4704	 50.444810	 52.012216	 51.427749	 50.827042	     	  0.989111	  0.992533	  0.991816	  0.990132	     
 4705	 42.110536	 46.317554	 45.377290	 43.033821	     	  0.950936	  0.981352	  0.976971	  0.960345	     
 4706	 45.404603	 49.273124	 48.138407	 46.246023	     	  0.973201	  0.987663	  0.985038	  0.977584	     
 4707	 43.798807	 46.850299	 46.009691	 44.507743	     	  0.965650	  0.984100	  0.980786	  0.971248	     
 4708	 47.350761	 50.260327	 48.996920	 47.975373	     	  0.980255	  0.989363	  0.986671	  0.982842	     
 4709	 45.515085	 49.390835	 48.536559	 46.387219	     	  0.974539	  0.989296	  0.986996	  0.979075	     
 4710	 45.682008	 49.624277	 48.492884	 46.537758	     	  0.973632	  0.988056	  0.985387	  0.977995	     
 4711	 45.044724	 49.148333	 48.037269	 45.932464	     	  0.973250	  0.987696	  0.985067	  0.977627	     
 4712	 46.085171	 49.154413	 47.972740	 46.756406	     	  0.976213	  0.985818	  0.982629	  0.978883	     
 4713	 44.713928	 49.044883	 47.973285	 45.646063	     	  0.972447	  0.987037	  0.984414	  0.976873	     
 4714	 45.178274	 49.395776	 48.380177	 46.096033	     	  0.973077	  0.986574	  0.984103	  0.977164	     
 4715	 44.725287	 49.215008	 48.105956	 45.681033	     	  0.972883	  0.986457	  0.983915	  0.976984	     
 4716	 45.446679	 49.127014	 47.986466	 46.250905	     	  0.974048	  0.984976	  0.981821	  0.977165	     
 4717	 44.749697	 49.279602	 48.189500	 45.714007	     	  0.973683	  0.986336	  0.983938	  0.977501	     
 4718	 45.113403	 49.463265	 48.423091	 46.051861	     	  0.974096	  0.985971	  0.983608	  0.977660	     
 4719	 44.751731	 49.206282	 48.162302	 45.707711	     	  0.973834	  0.985846	  0.983447	  0.977438	     
 4720	 45.130822	 49.166886	 48.121878	 46.013002	     	  0.973403	  0.984689	  0.982052	  0.976726	     
 4721	 44.612442	 49.275184	 48.203969	 45.600464	     	  0.973918	  0.985798	  0.983337	  0.977468	     
 4722	 44.984680	 49.378030	 48.432820	 45.939613	     	  0.974368	  0.985462	  0.983209	  0.977691	     
 4723	 44.593082	 49.207442	 48.254253	 45.583949	     	  0.973504	  0.985342	  0.983095	  0.977075	     
 4724	 44.922760	 49.254333	 48.328678	 45.869020	     	  0.973258	  0.984736	  0.982499	  0.976711	     
 4725	 44.261968	 49.164829	 48.122518	 45.290760	     	  0.970620	  0.984941	  0.982599	  0.975003	     
 4726	 46.190221	 48.482816	 49.806324	 46.960590	     	  0.975712	  0.987331	  0.988842	  0.979837	     
 4727	 46.378671	 48.521478	 49.832268	 47.116937	     	  0.976775	  0.987402	  0.988842	  0.980557	     
 4728	 46.424720	 48.505154	 49.769717	 47.145636	     	  0.976395	  0.987097	  0.988489	  0.980194	     
 4729	 46.529273	 48.607879	 49.902842	 47.252560	     	  0.977610	  0.987713	  0.989095	  0.981208	     
 4730	 46.763206	 48.712490	 49.986328	 47.456723	     	  0.977932	  0.987860	  0.989237	  0.981471	     
 4731	 46.673453	 48.708483	 49.975764	 47.384909	     	  0.977962	  0.987917	  0.989232	  0.981499	     
 4732	 46.824085	 48.735589	 50.006370	 47.509055	     	  0.977401	  0.987828	  0.989105	  0.981089	     
 4733	 46.678982	 48.709538	 49.984854	 47.390215	     	  0.978041	  0.987972	  0.989248	  0.981564	     
 4734	 46.871397	 48.745524	 50.033804	 47.549787	     	  0.978412	  0.987984	  0.989289	  0.981820	     
 4735	 46.697385	 48.751478	 49.995642	 47.410807	     	  0.978228	  0.988022	  0.989255	  0.981698	     
 4736	 46.995178	 48.820169	 50.103541	 47.662213	     	  0.977893	  0.987979	  0.989353	  0.981484	     
 4737	 46.787127	 48.780124	 50.035353	 47.488410	     	  0.978531	  0.988094	  0.989383	  0.981934	     
 4738	 46.979417	 48.819904	 50.081214	 47.647803	     	  0.978683	  0.988095	  0.989438	  0.982044	     
 4739	 46.785481	 48.804093	 50.040938	 47.490597	     	  0.978447	  0.988088	  0.989396	  0.981879	     
 4740	 47.045643	 48.891086	 50.149593	 47.714864	     	  0.977935	  0.988085	  0.989452	  0.981546	     
 4741	 46.837958	 48.849762	 50.072746	 47.540316	     	  0.978562	  0.988211	  0.989478	  0.981990	     
 4742	 47.008488	 48.876380	 50.100425	 47.679411	     	  0.978730	  0.988196	  0.989447	  0.982094	     
 4743	 46.831660	 48.854570	 50.072422	 47.535941	     	  0.978537	  0.988185	  0.989442	  0.981963	     
 4744	 47.077528	 48.924177	 50.188199	 47.747541	     	  0.977931	  0.988113	  0.989499	  0.981556	     
 4745	 46.832918	 48.849629	 50.091919	 47.538128	     	  0.978370	  0.988124	  0.989454	  0.981843	     
 4746	 47.031300	 48.886283	 50.128013	 47.701043	     	  0.978640	  0.988129	  0.989505	  0.982033	     
 4747	 46.842414	 48.848717	 50.090765	 47.545353	     	  0.978420	  0.988063	  0.989477	  0.981870	     
 4748	 47.082689	 48.938706	 50.222328	 47.756637	     	  0.977785	  0.988016	  0.989528	  0.981447	     
 4749	 47.016797	 48.940318	 50.186111	 47.702057	     	  0.978315	  0.988083	  0.989527	  0.981812	     
 4750	 47.107545	 48.947615	 50.224342	 47.777303	     	  0.977708	  0.988014	  0.989510	  0.981393	     
 4751	 47.127367	 48.964711	 50.240888	 47.796467	     	  0.977706	  0.988009	  0.989543	  0.981396	     
 4752	 48.463450	 50.271607	 50.836779	 49.052944	     	  0.982687	  0.989929	  0.990089	  0.985128	     
 4753	 48.087123	 50.229902	 50.865272	 48.760690	     	  0.982573	  0.990323	  0.990565	  0.985197	     
 4754	 48.263164	 50.394640	 51.037913	 48.935037	     	  0.982759	  0.990428	  0.990639	  0.985350	     
 4755	 48.054973	 50.327355	 51.000743	 48.760712	     	  0.982632	  0.990340	  0.990624	  0.985249	     
 4756	 48.371517	 50.535502	 51.281750	 49.060981	     	  0.982422	  0.990255	  0.990534	  0.985080	     
 4757	 47.965022	 50.443292	 51.225305	 48.724647	     	  0.982195	  0.990331	  0.990601	  0.984952	     
 4758	 48.008324	 50.422507	 51.236389	 48.757687	     	  0.981753	  0.990297	  0.990605	  0.984652	     
 4759	 47.564368	 50.270867	 51.174406	 48.380799	     	  0.981194	  0.990229	  0.990701	  0.984284	     
 4760	 48.164434	 50.432487	 51.257713	 48.884123	     	  0.982195	  0.990185	  0.990580	  0.984924	     
 4761	 47.175625	 49.872448	 50.863008	 47.997731	     	  0.980660	  0.989851	  0.990342	  0.983806	     
 4762	 47.377730	 49.995990	 50.896696	 48.176521	     	  0.980029	  0.989812	  0.990218	  0.983358	     
 4763	 47.028802	 49.120072	 50.088102	 47.724214	     	  0.980848	  0.988782	  0.989470	  0.983608	     
 4764	 48.227038	 49.829814	 50.696441	 48.800588	     	  0.982888	  0.989152	  0.989549	  0.985042	     
 4765	 46.726014	 48.782029	 49.880196	 47.426227	     	  0.981067	  0.987940	  0.988838	  0.983507	     
 4766	 47.476870	 49.221812	 50.249752	 48.100674	     	  0.981951	  0.987908	  0.988789	  0.984084	     
 4767	 46.591184	 48.939364	 49.885105	 47.339148	     	  0.979263	  0.987566	  0.988226	  0.982140	     
 4768	 47.865989	 49.263449	 50.161611	 48.393043	     	  0.982469	  0.987590	  0.988181	  0.984274	     
 4769	 47.141348	 48.816106	 49.890557	 47.753646	     	  0.982237	  0.987472	  0.988474	  0.984149	     
 4770	 47.106580	 48.733402	 49.745209	 47.701211	     	  0.981474	  0.987105	  0.988029	  0.983505	     
 4771	 46.809464	 48.554893	 49.815566	 47.456464	     	  0.981741	  0.986938	  0.988309	  0.983702	     
 4772	 47.772660	 48.981829	 49.982313	 48.263983	     	  0.982657	  0.986932	  0.987711	  0.984212	     
 4773	 46.897332	 48.906270	 50.100069	 47.596345	     	  0.980473	  0.987108	  0.988239	  0.982873	     
 4774	 46.936382	 49.001133	 50.080299	 47.636686	     	  0.979347	  0.986960	  0.987838	  0.982031	     
 4775	 46.897971	 48.996805	 50.029307	 47.601212	     	  0.979848	  0.987108	  0.988046	  0.982425	     
 4776	 47.159103	 49.029207	 50.008926	 47.806605	     	  0.979524	  0.986618	  0.987430	  0.982024	     
 4777	 46.996844	 49.064213	 50.123001	 47.695777	     	  0.980123	  0.987231	  0.988180	  0.982651	     
 4778	 47.178891	 49.130145	 50.201205	 47.853563	     	  0.980111	  0.987146	  0.988107	  0.982616	     
 4779	 47.056867	 49.057255	 50.150823	 47.744525	     	  0.980448	  0.987082	  0.988148	  0.982837	     
 4780	 47.272237	 49.144547	 50.188653	 47.926655	     	  0.979771	  0.986865	  0.987841	  0.982298	     
 4781	 47.151759	 49.122322	 50.177254	 47.829134	     	  0.980516	  0.987131	  0.988149	  0.982891	     
 4782	 47.306059	 49.188451	 50.240704	 47.963546	     	  0.980511	  0.987130	  0.988217	  0.982899	     
 4783	 47.226736	 49.159928	 50.192742	 47.893666	     	  0.980695	  0.987108	  0.988164	  0.983009	     
 4784	 47.392698	 49.214548	 50.276949	 48.037539	     	  0.980099	  0.987020	  0.988125	  0.982590	     
 4785	 47.350812	 49.193769	 50.241041	 47.998925	     	  0.981071	  0.987275	  0.988355	  0.983319	     
 4786	 47.494022	 49.227219	 50.280968	 48.117739	     	  0.981048	  0.987253	  0.988383	  0.983305	     
 4787	 47.323006	 49.173088	 50.215743	 47.972270	     	  0.981207	  0.987203	  0.988369	  0.983400	     
 4788	 47.480122	 49.246576	 50.326574	 48.114113	     	  0.980465	  0.987148	  0.988307	  0.982886	     
 4789	 47.294309	 49.182491	 50.239662	 47.953579	     	  0.981037	  0.987262	  0.988354	  0.983294	     
 4790	 47.427266	 49.226758	 50.290441	 48.067159	     	  0.980895	  0.987233	  0.988396	  0.983201	     
 4791	 47.296735	 49.199454	 50.245026	 47.958118	     	  0.980931	  0.987185	  0.988316	  0.983204	     
 4792	 47.462560	 49.262666	 50.340942	 48.104048	     	  0.980327	  0.987152	  0.988354	  0.982803	     
 4793	 47.344150	 49.230375	 50.313125	 48.005495	     	  0.980290	  0.987085	  0.988336	  0.982764	     
 4794	 47.356998	 49.218372	 50.308859	 48.013533	     	  0.979939	  0.987061	  0.988325	  0.982523	     
 4795	 47.171377	 49.182707	 50.282421	 47.862015	     	  0.979586	  0.986966	  0.988260	  0.982262	     
 4796	 45.138829	 47.748971	 48.366802	 45.910004	     	  0.978195	  0.982838	  0.983797	  0.979902	     
