Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
  603	 37.252506	 38.823683	 38.930178	 37.729421	     	  0.941537	  0.902953	  0.899185	  0.928047	     
  604	 37.989015	 39.215369	 39.327288	 38.375758	     	  0.943462	  0.906498	  0.903819	  0.930694	     
  605	 37.329777	 38.807969	 38.940724	 37.786066	     	  0.941601	  0.902604	  0.899189	  0.928033	     
  606	 37.962747	 39.008295	 39.069505	 38.292667	     	  0.945390	  0.903943	  0.899986	  0.930915	     
  607	 37.284250	 38.787323	 38.959992	 37.752039	     	  0.941068	  0.901866	  0.899000	  0.927523	     
  608	 37.979848	 39.202790	 39.355236	 38.371072	     	  0.942661	  0.905719	  0.903374	  0.929956	     
  609	 37.344608	 38.831703	 39.021925	 37.810494	     	  0.940991	  0.902166	  0.899865	  0.927666	     
  610	 37.994050	 39.030292	 39.186184	 38.334448	     	  0.944696	  0.903650	  0.901509	  0.930657	     
  611	 37.346384	 38.836599	 39.056814	 37.816843	     	  0.940382	  0.901732	  0.900057	  0.927220	     
  612	 37.987929	 39.208398	 39.420568	 38.386375	     	  0.941441	  0.904888	  0.903869	  0.929087	     
  613	 37.407539	 38.854541	 39.113563	 37.871727	     	  0.940202	  0.901746	  0.900897	  0.927242	     
  614	 38.018294	 39.059602	 39.253454	 38.365281	     	  0.943431	  0.903232	  0.901928	  0.929814	     
  615	 37.354246	 38.849620	 39.106121	 37.830555	     	  0.938493	  0.900956	  0.900297	  0.925871	     
  616	 37.969043	 39.171679	 39.448593	 38.371155	     	  0.938469	  0.903301	  0.903324	  0.926750	     
  617	 37.420420	 38.843115	 39.139389	 37.882987	     	  0.938750	  0.901281	  0.900892	  0.926195	     
  618	 38.052560	 39.062741	 39.299049	 38.396648	     	  0.942220	  0.903171	  0.902628	  0.929113	     
  619	 37.399977	 38.823539	 39.143923	 37.865769	     	  0.937911	  0.901050	  0.901347	  0.925673	     
  620	 37.984103	 39.165573	 39.501295	 38.388149	     	  0.936914	  0.903406	  0.904752	  0.925969	     
  621	 37.634537	 39.041788	 39.454533	 38.107512	     	  0.940000	  0.903969	  0.905902	  0.928312	     
  622	 38.226233	 39.260886	 39.627488	 38.594462	     	  0.940651	  0.905578	  0.907597	  0.929297	     
  623	 38.392868	 39.298661	 39.645045	 38.722644	     	  0.944341	  0.906773	  0.908324	  0.932077	     
  624	 41.986138	 42.349761	 42.702344	 42.157661	     	  0.972645	  0.947095	  0.948366	  0.964340	     
  625	 38.979573	 40.885592	 41.276532	 39.572735	     	  0.960912	  0.937345	  0.938211	  0.953201	     
  626	 39.601752	 40.757093	 41.002703	 39.986991	     	  0.963088	  0.934624	  0.934423	  0.953567	     
  627	 38.570002	 40.313122	 40.607434	 39.112899	     	  0.957866	  0.930491	  0.930189	  0.948691	     
  628	 39.691721	 40.963179	 41.268892	 40.115907	     	  0.962287	  0.935986	  0.936242	  0.953563	     
  629	 38.185257	 40.002607	 40.308928	 38.747590	     	  0.954855	  0.926291	  0.925941	  0.945275	     
  630	 38.725679	 39.999067	 40.224794	 39.140074	     	  0.956664	  0.924598	  0.923624	  0.945813	     
  631	 37.908781	 39.715919	 39.992854	 38.465214	     	  0.952463	  0.921674	  0.920901	  0.942071	     
  632	 38.816379	 40.202013	 40.454150	 39.263771	     	  0.956112	  0.926380	  0.925694	  0.946087	     
  633	 38.029339	 39.623376	 39.891730	 38.532145	     	  0.952344	  0.919826	  0.918931	  0.941356	     
  634	 38.536647	 39.695548	 39.911497	 38.918930	     	  0.954788	  0.919181	  0.917847	  0.942696	     
  635	 37.814617	 39.439404	 39.739246	 38.328941	     	  0.950306	  0.916800	  0.915921	  0.938991	     
  636	 38.644306	 39.871519	 40.146593	 39.052769	     	  0.953801	  0.920845	  0.920295	  0.942724	     
  637	 38.006313	 39.426881	 39.737603	 38.470131	     	  0.951319	  0.915859	  0.915252	  0.939398	     
  638	 38.486451	 39.559741	 39.781301	 38.846036	     	  0.953743	  0.916264	  0.914697	  0.940989	     
  639	 37.722397	 39.333032	 39.605525	 38.229874	     	  0.949199	  0.913917	  0.912828	  0.937256	     
  640	 38.571574	 39.724519	 39.981011	 38.957597	     	  0.952516	  0.917551	  0.916817	  0.940739	     
  641	 37.915763	 39.312389	 39.605612	 38.371196	     	  0.949949	  0.913203	  0.912474	  0.937579	     
  642	 38.421656	 39.445762	 39.682520	 38.769677	     	  0.952557	  0.913612	  0.912664	  0.939418	     
  643	 37.691928	 39.213431	 39.531773	 38.182515	     	  0.948263	  0.911402	  0.911115	  0.935928	     
  644	 38.496533	 39.617103	 39.906640	 38.878107	     	  0.951332	  0.915164	  0.915230	  0.939287	     
  645	 37.877468	 39.255573	 39.549067	 38.328119	     	  0.949200	  0.911248	  0.911103	  0.936525	     
  646	 38.374742	 39.367535	 39.625705	 38.716945	     	  0.951729	  0.911694	  0.911402	  0.938335	     
  647	 37.667266	 39.157490	 39.464733	 38.148534	     	  0.947643	  0.909724	  0.909686	  0.934997	     
  648	 38.464647	 39.531991	 39.853502	 38.835903	     	  0.950663	  0.913492	  0.913873	  0.938336	     
  649	 37.846003	 39.183918	 39.500819	 38.289109	     	  0.948622	  0.909900	  0.910013	  0.935733	     
  650	 38.354171	 39.323283	 39.590792	 38.691028	     	  0.951389	  0.910724	  0.910586	  0.937811	     
  651	 37.646927	 39.123513	 39.447222	 38.126739	     	  0.947358	  0.908784	  0.909170	  0.934564	     
  652	 38.440151	 39.481217	 39.784207	 38.801737	     	  0.950271	  0.912205	  0.912749	  0.937673	     
  653	 37.855914	 39.136038	 39.450133	 38.283463	     	  0.948560	  0.908913	  0.909200	  0.935392	     
  654	 38.354062	 39.294771	 39.567596	 38.683683	     	  0.951246	  0.909899	  0.909967	  0.937475	     
  655	 37.648191	 39.101669	 39.422164	 38.121691	     	  0.947288	  0.908188	  0.908646	  0.934331	     
  656	 38.433230	 39.440563	 39.795819	 38.792449	     	  0.950088	  0.911206	  0.912468	  0.937338	     
  657	 37.866466	 39.144906	 39.506653	 38.299614	     	  0.948554	  0.908472	  0.909564	  0.935375	     
  658	 38.345134	 39.269357	 39.567226	 38.673526	     	  0.950940	  0.909098	  0.909615	  0.937079	     
  659	 37.648319	 39.084402	 39.452976	 38.123278	     	  0.947037	  0.907542	  0.908606	  0.934049	     
  660	 38.414601	 39.446171	 39.796383	 38.779826	     	  0.949888	  0.910862	  0.912285	  0.937117	     
  661	 37.849762	 39.104935	 39.460374	 38.275969	     	  0.948202	  0.907572	  0.908795	  0.934863	     
  662	 38.335541	 39.251836	 39.552531	 38.662088	     	  0.950927	  0.908294	  0.909231	  0.936872	     
  663	 37.634810	 39.068370	 39.392075	 38.103590	     	  0.947022	  0.906617	  0.907724	  0.933738	     
  664	 38.402609	 39.425771	 39.769860	 38.764713	     	  0.949630	  0.909960	  0.911706	  0.936698	     
  665	 37.849399	 39.115204	 39.403117	 38.269806	     	  0.948338	  0.907199	  0.907747	  0.934716	     
  666	 38.325210	 39.253058	 39.518536	 38.650214	     	  0.950942	  0.908053	  0.908523	  0.936724	     
  667	 37.641095	 39.057283	 39.374788	 38.104626	     	  0.947124	  0.906080	  0.907098	  0.933613	     
  668	 38.393526	 39.410180	 39.737974	 38.751676	     	  0.949660	  0.909505	  0.910939	  0.936514	     
  669	 37.952808	 39.225613	 39.567606	 38.381970	     	  0.948855	  0.908188	  0.909434	  0.935507	     
  670	 38.519063	 39.424626	 39.765840	 38.848078	     	  0.951323	  0.909880	  0.911467	  0.937773	     
  671	 38.625419	 39.412321	 39.762666	 38.922033	     	  0.952592	  0.909845	  0.911383	  0.938599	     
  672	 42.050030	 42.385081	 42.810280	 42.223426	     	  0.974528	  0.947547	  0.949540	  0.965866	     
  673	 38.933674	 40.868871	 41.297925	 39.537950	     	  0.961738	  0.936898	  0.938744	  0.953766	     
  674	 39.334330	 40.664820	 41.011999	 39.779303	     	  0.962845	  0.933296	  0.934664	  0.953223	     
  675	 38.547588	 40.319367	 40.676863	 39.104857	     	  0.958664	  0.930142	  0.931111	  0.949318	     
  676	 39.789049	 41.009182	 41.371462	 40.206830	     	  0.963713	  0.935990	  0.937271	  0.954686	     
  677	 38.261113	 40.023518	 40.413459	 38.819870	     	  0.956252	  0.925994	  0.927151	  0.946359	     
  678	 38.850963	 40.012460	 40.349574	 39.249820	     	  0.958363	  0.924101	  0.924865	  0.947070	     
  679	 37.992079	 39.743594	 40.100333	 38.544345	     	  0.953523	  0.921456	  0.922082	  0.942938	     
  680	 38.925818	 40.229089	 40.554063	 39.360853	     	  0.957355	  0.926240	  0.926795	  0.947076	     
  681	 38.106538	 39.643074	 39.952368	 38.599829	     	  0.953391	  0.919481	  0.919782	  0.942138	     
  682	 38.626436	 39.745264	 40.001000	 39.003074	     	  0.956082	  0.919111	  0.919174	  0.943769	     
  683	 37.996954	 39.527723	 39.848869	 38.490231	     	  0.951863	  0.916967	  0.917600	  0.940336	     
  684	 38.657595	 39.929157	 40.239929	 39.082455	     	  0.954375	  0.920763	  0.921539	  0.943301	     
  685	 37.975175	 39.457666	 39.834291	 38.462960	     	  0.951385	  0.915320	  0.916726	  0.939598	     
  686	 38.497148	 39.552866	 39.853065	 38.862395	     	  0.953644	  0.915048	  0.915939	  0.940927	     
  687	 37.920459	 39.357130	 39.717312	 38.394539	     	  0.949627	  0.913325	  0.914696	  0.937754	     
  688	 38.532102	 39.720809	 40.082502	 38.941426	     	  0.951618	  0.916701	  0.918296	  0.940245	     
  689	 37.894812	 39.293435	 39.668807	 38.360979	     	  0.948710	  0.911948	  0.913432	  0.936704	     
  690	 38.405394	 39.441241	 39.767576	 38.768640	     	  0.951001	  0.912438	  0.913470	  0.938319	     
  691	 37.834685	 39.247992	 39.612428	 38.303286	     	  0.946851	  0.910722	  0.911767	  0.934982	     
  692	 38.399345	 39.615152	 39.958832	 38.813598	     	  0.948133	  0.914013	  0.915070	  0.936936	     
  693	 37.829803	 39.223715	 39.588874	 38.293493	     	  0.945959	  0.909882	  0.910804	  0.934087	     
  694	 38.298296	 39.369262	 39.659470	 38.666405	     	  0.948073	  0.910238	  0.910737	  0.935545	     
  695	 37.743570	 39.172534	 39.530901	 38.215448	     	  0.944164	  0.908296	  0.909285	  0.932373	     
  696	 38.271947	 39.489098	 39.830104	 38.686216	     	  0.945267	  0.910683	  0.911895	  0.933941	     
  697	 37.762453	 39.132311	 39.486643	 38.218573	     	  0.944060	  0.907012	  0.907936	  0.931864	     
  698	 38.219570	 39.249548	 39.564451	 38.579683	     	  0.946569	  0.907237	  0.907758	  0.933545	     
  699	 37.660669	 39.057866	 39.388427	 38.120915	     	  0.942884	  0.905222	  0.905583	  0.930390	     
  700	 38.163598	 39.384068	 39.711495	 38.577010	     	  0.943749	  0.907748	  0.908467	  0.931868	     
  701	 37.643154	 39.015743	 39.359866	 38.098711	     	  0.942923	  0.904195	  0.904440	  0.930055	     
  702	 38.139191	 39.171825	 39.447133	 38.494758	     	  0.945881	  0.905235	  0.904591	  0.932225	     
  703	 37.594560	 38.972138	 39.299826	 38.049362	     	  0.942249	  0.903284	  0.902969	  0.929208	     
  704	 38.094750	 39.300699	 39.596404	 38.500190	     	  0.943691	  0.905901	  0.905830	  0.931083	     
  705	 37.603062	 38.967023	 39.279187	 38.052375	     	  0.942991	  0.902737	  0.902454	  0.929526	     
  706	 38.098113	 39.123421	 39.361490	 38.446644	     	  0.946211	  0.903711	  0.902666	  0.931870	     
  707	 37.565581	 38.916436	 39.218958	 38.010259	     	  0.942828	  0.901665	  0.901124	  0.929017	     
  708	 38.050196	 39.223557	 39.495510	 38.443775	     	  0.944162	  0.904222	  0.903737	  0.930768	     
  709	 37.546925	 38.890148	 39.166247	 37.986258	     	  0.943176	  0.901138	  0.900464	  0.929051	     
  710	 38.055488	 39.036597	 39.246698	 38.387889	     	  0.946436	  0.902109	  0.900902	  0.931459	     
  711	 37.518208	 38.854478	 39.147507	 37.957865	     	  0.942957	  0.900568	  0.900157	  0.928759	     
  712	 38.019358	 39.165321	 39.400652	 38.400689	     	  0.944281	  0.903249	  0.902624	  0.930500	     
  713	 37.534750	 38.821048	 39.098257	 37.959219	     	  0.943551	  0.899932	  0.899764	  0.928983	     
  714	 38.006471	 38.973019	 39.177777	 38.334053	     	  0.946414	  0.901029	  0.900215	  0.931150	     
  715	 37.464056	 38.764781	 39.053414	 37.893801	     	  0.943061	  0.898865	  0.899149	  0.928376	     
  716	 37.999034	 39.085447	 39.316690	 38.363531	     	  0.944189	  0.901787	  0.901486	  0.930005	     
  717	 37.632619	 38.888278	 39.227452	 38.056888	     	  0.944436	  0.900390	  0.901115	  0.929875	     
  718	 38.143067	 39.086675	 39.313949	 38.467283	     	  0.946257	  0.901990	  0.901911	  0.931488	     
  719	 38.250510	 39.082517	 39.316811	 38.543981	     	  0.947567	  0.901970	  0.901914	  0.932359	     
  720	 41.340105	 41.832913	 42.101382	 41.538600	     	  0.970301	  0.941839	  0.942202	  0.960874	     
  721	 38.495004	 40.331452	 40.655627	 39.064002	     	  0.957435	  0.929870	  0.930415	  0.948337	     
  722	 39.260251	 40.235272	 40.479291	 39.595572	     	  0.960420	  0.926721	  0.926873	  0.949212	     
  723	 38.160883	 39.788521	 40.118869	 38.679580	     	  0.953999	  0.922057	  0.922632	  0.943448	     
  724	 39.284266	 40.503426	 40.710361	 39.681672	     	  0.958094	  0.928502	  0.928273	  0.948192	     
  725	 37.989463	 39.556175	 39.878738	 38.491982	     	  0.951952	  0.918179	  0.918777	  0.940794	     
  726	 38.427507	 39.542584	 39.738050	 38.795085	     	  0.953628	  0.916079	  0.915443	  0.941006	     
  727	 37.725338	 39.224445	 39.528789	 38.208515	     	  0.949157	  0.912375	  0.913021	  0.937004	     
  728	 38.487169	 39.753892	 39.968753	 38.898373	     	  0.951869	  0.918180	  0.917951	  0.940601	     
  729	 37.702928	 39.154597	 39.457681	 38.173809	     	  0.948499	  0.910656	  0.911230	  0.935980	     
  730	 38.209072	 39.259040	 39.455315	 38.558792	     	  0.950953	  0.910366	  0.909948	  0.937355	     
  731	 37.610301	 39.035222	 39.312016	 38.071008	     	  0.947322	  0.908093	  0.908167	  0.934258	     
  732	 38.334838	 39.491436	 39.675485	 38.712249	     	  0.950305	  0.913182	  0.912347	  0.937791	     
  733	 37.675592	 39.034524	 39.277182	 38.114791	     	  0.947784	  0.907692	  0.907125	  0.934325	     
  734	 38.158499	 39.161864	 39.288381	 38.485643	     	  0.950391	  0.908105	  0.906227	  0.935983	     
  735	 37.532152	 38.899216	 39.141434	 37.973428	     	  0.946479	  0.905346	  0.904596	  0.932643	     
  736	 38.268831	 39.379098	 39.530839	 38.629192	     	  0.949330	  0.910529	  0.909177	  0.936171	     
  737	 37.626574	 38.920011	 39.160299	 38.048187	     	  0.947021	  0.905022	  0.904561	  0.932945	     
  738	 38.128872	 39.055748	 39.218535	 38.439443	     	  0.949756	  0.905646	  0.904478	  0.934858	     
  739	 37.531677	 38.852931	 39.065933	 37.957140	     	  0.946131	  0.903437	  0.902744	  0.931784	     
  740	 38.214743	 39.277979	 39.453557	 38.565335	     	  0.948667	  0.908167	  0.907113	  0.934991	     
  741	 37.606913	 38.854547	 39.083871	 38.014897	     	  0.946619	  0.903199	  0.902512	  0.932031	     
  742	 38.104688	 39.008770	 39.181396	 38.410150	     	  0.949331	  0.904066	  0.903013	  0.934067	     
  743	 37.506466	 38.781477	 39.075316	 37.930075	     	  0.945780	  0.901741	  0.901846	  0.931118	     
  744	 38.183802	 39.227375	 39.421821	 38.531499	     	  0.948350	  0.906581	  0.905616	  0.934266	     
  745	 37.562804	 38.782863	 39.079448	 37.972136	     	  0.946282	  0.901247	  0.901668	  0.931340	     
  746	 38.088525	 38.926608	 39.163915	 38.384157	     	  0.949117	  0.902330	  0.902036	  0.933473	     
  747	 37.508032	 38.708438	 39.023518	 37.914491	     	  0.945536	  0.900255	  0.900900	  0.930550	     
  748	 38.177073	 39.135056	 39.405149	 38.511166	     	  0.948018	  0.904940	  0.905048	  0.933677	     
  749	 37.522572	 38.632382	 39.028825	 37.915152	     	  0.945414	  0.899256	  0.900459	  0.930229	     
  750	 38.175833	 38.989117	 39.234276	 38.465446	     	  0.948794	  0.902209	  0.902192	  0.933263	     
  751	 37.727706	 38.956177	 39.229348	 38.136259	     	  0.944853	  0.902307	  0.902561	  0.930713	     
  752	 38.158524	 39.444841	 39.676975	 38.577192	     	  0.945375	  0.907472	  0.907553	  0.932754	     
  753	 37.860190	 39.167405	 39.449045	 38.290756	     	  0.944107	  0.904411	  0.904981	  0.930970	     
  754	 38.343394	 39.435528	 39.651461	 38.707413	     	  0.946109	  0.905681	  0.906262	  0.932729	     
  755	 37.847532	 39.291630	 39.613677	 38.318816	     	  0.941176	  0.904570	  0.906411	  0.929281	     
  756	 38.060184	 39.698779	 40.031929	 38.581939	     	  0.938949	  0.907441	  0.910093	  0.928889	     
  757	 37.971115	 39.487086	 39.856340	 38.466492	     	  0.939960	  0.905601	  0.908211	  0.928942	     
  758	 38.393276	 39.733064	 40.021327	 38.833252	     	  0.941867	  0.906628	  0.909065	  0.930527	     
  759	 37.946097	 39.566232	 39.971517	 38.471836	     	  0.937852	  0.904907	  0.908929	  0.927541	     
  760	 38.037858	 39.897276	 40.337040	 38.625502	     	  0.934264	  0.906657	  0.911888	  0.925934	     
  761	 38.048495	 39.735107	 40.187143	 38.596024	     	  0.936615	  0.905661	  0.910526	  0.927108	     
  762	 38.459725	 39.959128	 40.366078	 38.955465	     	  0.938800	  0.906565	  0.911707	  0.928912	     
  763	 38.059183	 39.783209	 40.309737	 38.624288	     	  0.934736	  0.904594	  0.911576	  0.925852	     
  764	 38.021143	 40.020537	 40.631928	 38.660009	     	  0.930231	  0.904850	  0.913823	  0.923266	     
  765	 38.279679	 40.022711	 40.648937	 38.860471	     	  0.935177	  0.905133	  0.914082	  0.926654	     
  766	 38.300693	 40.141640	 40.782427	 38.906162	     	  0.933116	  0.905476	  0.915313	  0.925542	     
  767	 38.544506	 40.146120	 40.837883	 39.098597	     	  0.935736	  0.905145	  0.915729	  0.927303	     
  768	 41.217927	 41.925512	 42.460341	 41.516894	     	  0.959895	  0.931443	  0.937533	  0.951426	     
  769	 39.582085	 41.217061	 41.961624	 40.150076	     	  0.950522	  0.927252	  0.935202	  0.944090	     
  770	 40.049871	 41.364502	 42.061157	 40.533148	     	  0.952152	  0.926434	  0.935249	  0.945048	     
  771	 39.182192	 41.012878	 41.862982	 39.807469	     	  0.944463	  0.922599	  0.933297	  0.938958	     
  772	 39.306614	 41.349518	 42.311463	 39.990864	     	  0.942514	  0.923457	  0.935725	  0.938206	     
  773	 38.989802	 40.879014	 41.931749	 39.648866	     	  0.940871	  0.918916	  0.932785	  0.935864	     
  774	 39.176799	 40.958871	 42.020554	 39.812522	     	  0.941193	  0.917918	  0.932259	  0.935825	     
  775	 38.683762	 40.645589	 41.864424	 39.374871	     	  0.935262	  0.914174	  0.930918	  0.931024	     
  776	 38.331368	 40.721183	 42.073765	 39.123853	     	  0.927430	  0.912205	  0.930473	  0.925400	     
  777	 38.671132	 40.535948	 41.900694	 39.354613	     	  0.933929	  0.911245	  0.929623	  0.929431	     
  778	 38.954615	 40.693332	 42.057557	 39.610026	     	  0.935917	  0.912013	  0.930099	  0.930963	     
  779	 38.613727	 40.438621	 41.915710	 39.298776	     	  0.931694	  0.909185	  0.929191	  0.927525	     
  780	 38.211078	 40.452017	 42.072747	 38.996036	     	  0.922941	  0.906596	  0.928393	  0.921125	     
  781	 38.729795	 40.397540	 42.022216	 39.393509	     	  0.932338	  0.907975	  0.929264	  0.927765	     
  782	 39.016320	 40.566391	 42.164899	 39.651047	     	  0.934913	  0.909627	  0.929927	  0.929868	     
  783	 38.698176	 40.327537	 42.054667	 39.362577	     	  0.930891	  0.907156	  0.929354	  0.926679	     
  784	 38.205514	 40.326418	 42.083384	 38.977312	     	  0.920267	  0.904755	  0.927642	  0.918911	     
  785	 38.829374	 40.266149	 42.137978	 39.463284	     	  0.931983	  0.906364	  0.929818	  0.927352	     
  786	 39.126074	 40.463152	 42.284577	 39.732352	     	  0.935020	  0.908688	  0.930648	  0.929902	     
  787	 38.777685	 40.225994	 42.139529	 39.417960	     	  0.931687	  0.906064	  0.929814	  0.927105	     
  788	 38.290812	 40.243726	 42.104256	 39.036474	     	  0.919982	  0.904584	  0.927319	  0.918639	     
  789	 38.932317	 40.162237	 42.202672	 39.533542	     	  0.932876	  0.905710	  0.930194	  0.927901	     
  790	 39.215390	 40.345824	 42.346630	 39.789444	     	  0.935810	  0.908289	  0.931235	  0.930461	     
  791	 38.960491	 40.112948	 42.206554	 39.548270	     	  0.933384	  0.906013	  0.930628	  0.928363	     
  792	 38.426107	 40.169115	 42.165682	 39.138624	     	  0.921536	  0.905330	  0.928172	  0.919941	     
  793	 39.083726	 40.035353	 42.258436	 39.635075	     	  0.935506	  0.905806	  0.931240	  0.929845	     
  794	 39.365461	 40.241418	 42.388119	 39.891187	     	  0.938441	  0.908824	  0.932215	  0.932467	     
  795	 39.073201	 39.980396	 42.213927	 39.614666	     	  0.936595	  0.906198	  0.931226	  0.930634	     
  796	 38.607393	 40.055286	 42.152843	 39.263651	     	  0.925868	  0.905998	  0.928698	  0.923028	     
  797	 39.244004	 39.879570	 42.245704	 39.729940	     	  0.939868	  0.905939	  0.931928	  0.932890	     
  798	 39.543681	 40.073698	 42.347397	 39.993646	     	  0.943517	  0.908884	  0.932669	  0.935937	     
  799	 39.234440	 39.781827	 42.167687	 39.699638	     	  0.942524	  0.906026	  0.931728	  0.934641	     
  800	 38.841866	 39.922731	 42.110387	 39.421113	     	  0.933095	  0.907168	  0.929219	  0.928128	     
  801	 39.379377	 39.684304	 42.146518	 39.788176	     	  0.946114	  0.906393	  0.932015	  0.937144	     
  802	 39.737268	 39.905389	 42.229704	 40.095182	     	  0.949532	  0.909887	  0.932556	  0.940095	     
  803	 39.392812	 39.592628	 42.004115	 39.768214	     	  0.949125	  0.906642	  0.931153	  0.939049	     
  804	 39.044664	 39.810341	 41.956045	 39.542734	     	  0.940902	  0.908786	  0.928800	  0.933532	     
  805	 39.546391	 39.493489	 41.943905	 39.855320	     	  0.952748	  0.907028	  0.931121	  0.941523	     
  806	 39.895608	 39.719730	 42.012349	 40.152371	     	  0.955473	  0.910513	  0.931374	  0.943963	     
  807	 39.489984	 39.366480	 41.755437	 39.772285	     	  0.954789	  0.906655	  0.929330	  0.942524	     
  808	 39.205043	 39.614566	 41.706304	 39.604943	     	  0.947956	  0.909591	  0.927047	  0.938077	     
  809	 39.352240	 39.083296	 41.546139	 39.599997	     	  0.955814	  0.904558	  0.927247	  0.942510	     
  810	 39.782258	 39.446740	 41.704244	 39.987751	     	  0.957291	  0.909343	  0.928663	  0.944528	     
  811	 39.512666	 39.212466	 41.631610	 39.746507	     	  0.957200	  0.906518	  0.928323	  0.943940	     
  812	 39.581551	 39.757443	 41.807224	 39.912849	     	  0.954057	  0.913365	  0.928995	  0.943098	     
  813	 39.664028	 39.391193	 41.746925	 39.899103	     	  0.958022	  0.909199	  0.929315	  0.945100	     
  814	 39.931853	 39.792952	 41.888301	 40.177675	     	  0.957883	  0.914396	  0.930420	  0.946058	     
  815	 40.104462	 39.781273	 41.931849	 40.301552	     	  0.959801	  0.914200	  0.931022	  0.947404	     
  816	 42.159945	 42.359997	 43.915071	 42.442135	     	  0.972665	  0.948496	  0.953382	  0.965423	     
  817	 41.064086	 40.766465	 43.265982	 41.307295	     	  0.971263	  0.935656	  0.950092	  0.961800	     
  818	 41.646463	 40.977812	 43.315929	 41.758422	     	  0.972631	  0.936905	  0.950204	  0.962939	     
  819	 40.892678	 40.381065	 43.064837	 41.091540	     	  0.970817	  0.930431	  0.948254	  0.960325	     
  820	 41.450596	 41.596505	 43.571990	 41.765357	     	  0.971455	  0.942342	  0.951467	  0.963271	     
  821	 40.623640	 40.160140	 42.901603	 40.843002	     	  0.969707	  0.927346	  0.947103	  0.958879	     
  822	 41.126684	 40.463674	 42.983539	 41.261181	     	  0.970982	  0.929889	  0.947383	  0.960200	     
  823	 40.401018	 39.939862	 42.732689	 40.626379	     	  0.968925	  0.923655	  0.945579	  0.957489	     
  824	 40.954733	 40.944353	 43.201770	 41.255559	     	  0.969714	  0.934830	  0.948520	  0.960368	     
  825	 40.332290	 39.844350	 42.676578	 40.553701	     	  0.968297	  0.922144	  0.944917	  0.956708	     
  826	 40.900391	 40.219226	 42.790306	 41.034937	     	  0.969828	  0.925983	  0.945463	  0.958460	     
  827	 40.247770	 39.773433	 42.583662	 40.470987	     	  0.967779	  0.920751	  0.943969	  0.955973	     
  828	 40.770136	 40.671629	 43.034870	 41.056924	     	  0.968673	  0.930932	  0.946925	  0.958758	     
  829	 40.182076	 39.731846	 42.517750	 40.409978	     	  0.967342	  0.919992	  0.943402	  0.955460	     
  830	 40.765552	 40.114852	 42.654771	 40.906130	     	  0.968838	  0.924056	  0.944065	  0.957245	     
  831	 40.175474	 39.650747	 42.463315	 40.383847	     	  0.967024	  0.918659	  0.942865	  0.954937	     
  832	 40.671732	 40.510964	 42.888561	 40.942039	     	  0.967825	  0.928500	  0.945446	  0.957541	     
  833	 40.206264	 39.669839	 42.454521	 40.408224	     	  0.966923	  0.918737	  0.942588	  0.954836	     
  834	 40.677501	 40.029669	 42.588621	 40.821087	     	  0.968089	  0.922626	  0.943472	  0.956409	     
  835	 40.119374	 39.591971	 42.410548	 40.327563	     	  0.966370	  0.917572	  0.942294	  0.954224	     
  836	 40.595657	 40.411607	 42.786973	 40.858949	     	  0.967154	  0.926958	  0.944476	  0.956675	     
  837	 40.171178	 39.610353	 42.396467	 40.365914	     	  0.966329	  0.917981	  0.942129	  0.954238	     
  838	 40.639833	 39.992724	 42.548094	 40.783246	     	  0.967588	  0.922211	  0.942956	  0.955920	     
  839	 40.077535	 39.556471	 42.346217	 40.284648	     	  0.966015	  0.916985	  0.941632	  0.953779	     
  840	 40.550832	 40.343433	 42.718528	 40.807272	     	  0.966702	  0.925905	  0.943680	  0.956065	     
  841	 40.144410	 39.582953	 42.345242	 40.336460	     	  0.965917	  0.917343	  0.941693	  0.953784	     
  842	 40.625886	 39.996520	 42.514097	 40.770609	     	  0.967262	  0.921957	  0.942679	  0.955614	     
  843	 40.055295	 39.550604	 42.317682	 40.264976	     	  0.965484	  0.916860	  0.941471	  0.953378	     
  844	 40.532681	 40.335935	 42.699299	 40.790979	     	  0.966244	  0.925669	  0.943542	  0.955698	     
  845	 40.154029	 39.583214	 42.291199	 40.337500	     	  0.965701	  0.917316	  0.941245	  0.953561	     
  846	 40.607372	 39.981100	 42.461674	 40.748914	     	  0.966948	  0.921789	  0.942369	  0.955325	     
  847	 40.082408	 39.556958	 42.274919	 40.280697	     	  0.965324	  0.916905	  0.941212	  0.953236	     
  848	 40.521939	 40.337191	 42.669293	 40.780381	     	  0.965902	  0.925552	  0.943239	  0.955400	     
  849	 40.139498	 39.573415	 42.265141	 40.322680	     	  0.965377	  0.917079	  0.941173	  0.953293	     
  850	 40.614946	 39.973914	 42.440516	 40.750313	     	  0.966687	  0.921741	  0.942254	  0.955124	     
  851	 40.166472	 39.590317	 42.278738	 40.346231	     	  0.965356	  0.917470	  0.941353	  0.953374	     
  852	 40.523848	 40.352971	 42.653185	 40.782898	     	  0.965609	  0.925855	  0.943181	  0.955245	     
  853	 40.375978	 39.698592	 42.330890	 40.518468	     	  0.966302	  0.919559	  0.941907	  0.954445	     
  854	 41.018236	 40.299665	 42.603704	 41.110348	     	  0.968263	  0.926449	  0.943709	  0.957202	     
  855	 40.477565	 39.841034	 42.418949	 40.626758	     	  0.966968	  0.921606	  0.942787	  0.955377	     
